"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2018",243.068,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2018",92.678,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2018",79.618,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2018",89.429,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2018",117.471,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2018",72.838,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): X. Not elsewhere classified","Currency: U.S. dollars","2018",29.545,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","LFS - Periodic Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Other","Occupation (ISCO-88): Total","Currency: U.S. dollars","2018",97.102,"Unreliable",,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): Total","Currency: U.S. dollars","2012",222.89,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 0. Armed forces","Currency: U.S. dollars","2012",222.89,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): Total","Currency: U.S. dollars","2012",235.097,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 0. Armed forces","Currency: U.S. dollars","2012",235.097,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): Total","Currency: U.S. dollars","2012",172.551,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 0. Armed forces","Currency: U.S. dollars","2012",172.551,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): Total","Currency: U.S. dollars","2010",209.628,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2010",569.348,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2010",387.54,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2010",273.344,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2010",254.604,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2010",142.661,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2010",99.075,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2010",135.402,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2010",150.711,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2010",99.354,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): X. Not elsewhere classified","Currency: U.S. dollars","2010",97.797,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): Total","Currency: U.S. dollars","2010",219.295,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2010",566.617,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2010",421.847,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2010",316.399,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2010",257.63,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2010",146.53,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2010",106.903,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2010",140.885,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2010",151.348,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2010",114.027,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): X. Not elsewhere classified","Currency: U.S. dollars","2010",135.052,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): Total","Currency: U.S. dollars","2010",166.305,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2010",606.099,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2010",294.548,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2010",187.603,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2010",238.796,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2010",120.858,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2010",54.487,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
"India","HS - National Sample Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2010",72.679,,,"Currency: IND - Indian rupee (INR)","Repository: ILO-STATISTICS - Micro data processing"
